t,variable,value,scenario,is_baseline,regime,uncertainty,value_lo,value_hi
7,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
8,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
9,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
10,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
11,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
12,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
13,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
14,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
15,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
16,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
17,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
18,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
19,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
20,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
21,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
22,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
23,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
24,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
1,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
2,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
3,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
4,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
5,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
6,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
7,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
8,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
9,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
10,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
11,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
12,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
13,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
14,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
15,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
16,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
17,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
18,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
19,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
20,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
21,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
22,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
23,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
24,sugar_wld,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
1,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
2,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
3,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
4,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
5,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
6,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
7,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
8,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
9,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
10,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
11,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
12,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
13,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
14,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
15,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
16,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
17,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
18,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
19,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
20,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
21,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
22,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
23,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
24,tin,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
1,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
2,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
3,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
4,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
5,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
6,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
7,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
8,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
9,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
10,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
11,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
12,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
13,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
14,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
15,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
16,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
17,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
18,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
19,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
20,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
21,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
22,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
23,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
24,wheat_us_hrw,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
1,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
2,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
3,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
4,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
5,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
6,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
7,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
8,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
9,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
10,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
11,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
12,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
13,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
14,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
15,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
16,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
17,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
18,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
19,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
20,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
21,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
22,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
23,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
24,zinc,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
1,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
2,aluminium,1,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
3,aluminium,0.14142108124163222,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
4,aluminium,0.03154380878755716,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
5,aluminium,0.012112265437411604,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
6,aluminium,0.00469075209686058,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
7,aluminium,0.00137659352662869,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
8,aluminium,-6.501521323368654e-5,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
9,aluminium,-5.038921285836703e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
10,aluminium,-5.058253678030179e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
11,aluminium,-3.7609064070702784e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
12,aluminium,-2.4108796941672497e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
13,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
14,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
15,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
16,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
17,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
18,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
19,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
20,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
21,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
22,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
23,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
24,aluminium,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
1,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
2,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
3,cocoa,-0.016157121481406578,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
4,cocoa,0.013347885664161842,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
5,cocoa,-5.596827618495597e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
6,cocoa,-0.0037357702632069348,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
7,cocoa,-0.00269821526406457,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
8,cocoa,-0.0016034362987753948,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
9,cocoa,-9.14401491155583e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
10,cocoa,-4.872044599848565e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
11,cocoa,-2.3555800403919825e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
12,cocoa,-1.0029990707704012e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
13,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
14,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
15,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
16,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
17,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
18,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
19,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
20,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
21,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
22,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
23,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
24,cocoa,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
1,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
2,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
3,coffee_arabic,0.011391146326280362,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
4,coffee_arabic,0.00786876698318399,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
5,coffee_arabic,0.005963825379506436,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
6,coffee_arabic,0.00241204889014286,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
7,coffee_arabic,7.037581311544015e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
8,coffee_arabic,1.906851218593249e-5,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
9,coffee_arabic,-1.725605178257568e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
10,coffee_arabic,-1.5874669412641406e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
11,coffee_arabic,-1.0194686551726364e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
12,coffee_arabic,-5.663140372714905e-5,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
13,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
14,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
15,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
16,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
17,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
18,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
19,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
20,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
21,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
22,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
23,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
24,coffee_arabic,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
1,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
2,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
3,copper,0.021786095044570058,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
4,copper,0.032664031376472565,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
5,copper,0.01575734696537213,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
6,copper,0.005222779571300035,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
7,copper,9.49065024730405e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
8,copper,-4.2681713585831507e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
9,copper,-6.829160545708881e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
10,copper,-5.844591965501575e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
11,copper,-4.117156910944183e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
12,copper,-2.5947556611484484e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
13,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
14,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
15,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
16,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
17,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
18,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
19,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
20,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
21,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
22,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
23,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
24,copper,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
1,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
2,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
3,cotton_a_indx,0.10089666224974993,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
4,cotton_a_indx,0.06743541717821246,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
5,cotton_a_indx,0.03288493686978291,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
6,cotton_a_indx,0.012661487935256635,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
7,cotton_a_indx,0.003806191812160685,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
8,cotton_a_indx,6.344151918497801e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
9,cotton_a_indx,-3.0999080607122e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
10,cotton_a_indx,-4.556222055761158e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
11,cotton_a_indx,-3.677546238302254e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
12,cotton_a_indx,-2.481906554586615e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
13,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
14,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
15,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
16,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
17,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
18,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
19,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
20,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
21,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
22,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
23,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
24,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
1,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
2,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
3,crude_wti,-0.11562255935012286,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
4,crude_wti,-0.0053087320007665995,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
5,crude_wti,0.013692045222450766,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
6,crude_wti,0.00826100203982201,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
7,crude_wti,0.003464047266484568,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
8,crude_wti,0.0011635211862219804,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
9,crude_wti,2.0897916229900147e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
10,crude_wti,-1.208051597564172e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
11,crude_wti,-1.8078920534193448e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
12,crude_wti,-1.4657788216804906e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
13,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
14,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
15,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
16,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
17,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
18,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
19,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
20,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
21,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
22,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
23,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
24,crude_wti,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
1,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
2,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
3,gold,0.015706725267875823,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
4,gold,-0.019252535980468947,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
5,gold,-0.013833145798564615,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
6,gold,-0.007083177514060675,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
7,gold,-0.0032418271171815987,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
8,gold,-0.0014756731889790512,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
9,gold,-6.55470120662068e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
10,gold,-2.6729728504614587e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
11,gold,-8.686530087415341e-5,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
12,gold,-9.394250000751592e-6,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
13,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
14,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
15,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
16,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
17,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
18,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
19,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
20,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
21,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
22,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
23,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
24,gold,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
1,lead,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
2,lead,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
3,lead,-0.09978151456382013,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
4,lead,-0.005919130484786657,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
5,lead,0.004302892173415203,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
6,lead,0.00106825183956708,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
7,lead,-6.1936450301335e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
8,lead,-9.98081618143402e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
9,lead,-8.302369031763416e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
10,lead,-5.772223527029663e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
11,lead,-3.681098735366302e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
12,lead,-2.1989468923078355e-4,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
13,lead,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
14,lead,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
15,lead,0,GIRF — aluminium to uncertainty shock,FALSE,combined,jln,NA,NA
