date,commodity_id,commodity_name,unit,price,ln_price,ret,vol_proxy,VXO
1993-01-01,aluminium,Aluminium,NA,1206.76,7.095694361226798,-2.817064802833218e-4,7.935854103361759e-8,12.5745
1993-02-01,aluminium,Aluminium,NA,1201.85,7.091617315294671,-0.00407704593212744,1.6622303532676926e-5,13.505263157894737
1993-03-01,aluminium,Aluminium,NA,1151.33,7.0486730748403454,-0.04294424045432546,0.00184420778819892,13.657391304347826
1993-04-01,aluminium,Aluminium,NA,1108.53,7.0107900922896125,-0.03788298255073284,0.00143512036693912,13.49952380952381
1993-05-01,aluminium,Aluminium,NA,1123.96,7.024613442631785,0.0138233503421731,1.9108501468245728e-4,13.535
1993-06-01,aluminium,Aluminium,NA,1165.3,7.060733843579218,0.03612040094743237,0.00130468336460327,13.002272727272729
1993-07-01,aluminium,Aluminium,NA,1202.13,7.0918502623252335,0.03111641874601584,9.682315155774064e-4,11.99952380952381
1993-08-01,aluminium,Aluminium,NA,1172.14,7.06658641692782,-0.02526384539741275,6.382618842643735e-4,11.952272727272728
1993-09-01,aluminium,Aluminium,NA,1115.38,7.016950433007533,-0.04963598392028731,0.00246373089973502,12.621428571428572
1993-10-01,aluminium,Aluminium,NA,1087.1,6.991268879209954,-0.02568155379757881,6.595422054579349e-4,11.377142857142855
1993-11-01,aluminium,Aluminium,NA,1039.81,6.9467932831374535,-0.04447559607250108,0.00197807864600427,13.370952380952382
1993-12-01,aluminium,Aluminium,NA,1094.3,6.997870168424397,0.05107688528694378,0.00260884821061561,10.864545454545455
1994-01-01,aluminium,Aluminium,NA,1174.59,7.068674429515656,0.07080426109125838,0.00501324338867908,10.605238095238096
1994-02-01,aluminium,Aluminium,NA,1269.93,7.146717059823342,0.07804263030768623,0.00609065214534218,12.885263157894736
1994-03-01,aluminium,Aluminium,NA,1289.03,7.161645276524058,0.01492821670071558,2.2285165386352383e-4,14.240869565217391
1994-04-01,aluminium,Aluminium,NA,1278.72,7.153614856580079,-0.00803041994397819,6.448764447664281e-5,15.334736842105263
1994-05-01,aluminium,Aluminium,NA,1322.59,7.187347214347016,0.03373235776693616,0.00113787196051657,13.39
1994-06-01,aluminium,Aluminium,NA,1400.58,7.244641715525003,0.05729450117798799,0.00328265986523446,12.94590909090909
1994-07-01,aluminium,Aluminium,NA,1492.42,7.30815424249012,0.06351252696511711,0.00403384108149472,12.1635
1994-08-01,aluminium,Aluminium,NA,1455.36,7.283008571682061,-0.02514567080805877,6.323047603872594e-4,11.39304347826087
1994-09-01,aluminium,Aluminium,NA,1569.22,7.358333959602124,0.07532538792006242,0.00567391406530788,12.612380952380953
1994-10-01,aluminium,Aluminium,NA,1698.05,7.437235812845294,0.07890185324316963,0.00622550244520667,15.04952380952381
1994-11-01,aluminium,Aluminium,NA,1892.59,7.545701540323515,0.10846572747822078,0.01176481403737965,16.249523809523808
1994-12-01,aluminium,Aluminium,NA,1878.31,7.53812771536836,-0.00757382495515441,5.736282445131976e-5,13.806666666666668
1995-01-01,aluminium,Aluminium,NA,2060.55,7.630728216439324,0.0926005010709635,0.00857485279859351,11.711904761904762
1995-02-01,aluminium,Aluminium,NA,1916.15,7.558073243566661,-0.07265497287266269,0.00527874508312735,11.197368421052632
1995-03-01,aluminium,Aluminium,NA,1805.07,7.498354651178446,-0.05971859238821501,0.00356631027682977,11.971304347826086
1995-04-01,aluminium,Aluminium,NA,1849,7.522400231387125,0.02404558020867862,5.78189927571997e-4,12.51684210526316
1995-05-01,aluminium,Aluminium,NA,1762.69,7.474596330294708,-0.04780390109241676,0.00228521295965356,12.458636363636364
1995-06-01,aluminium,Aluminium,NA,1780.05,7.484396732779258,0.00980040248454962,9.604788885916642e-5,13.17909090909091
1995-07-01,aluminium,Aluminium,NA,1860.1,7.528385528702905,0.04398879592364745,0.0019350141668123,14.0765
1995-08-01,aluminium,Aluminium,NA,1888.32,7.543442823868804,0.01505729516589886,2.267221377130012e-4,13.348695652173912
1995-09-01,aluminium,Aluminium,NA,1760.83,7.473540567777244,-0.06990225609156045,0.0048863254066901,12.237
1995-10-01,aluminium,Aluminium,NA,1674.32,7.423162391681722,-0.05037817609552117,0.00253796062671134,14.237727272727271
1995-11-01,aluminium,Aluminium,NA,1654.07,7.4109941963326,-0.01216819534912311,1.480649780544214e-4,12.971904761904762
1995-12-01,aluminium,Aluminium,NA,1656.74,7.412607095036433,0.00161289870383443,2.601442228830801e-6,12.288
1996-01-01,aluminium,Aluminium,NA,1589.34,7.371074114699151,-0.04153298033728263,0.0017249884556971,14.150454545454544
1996-02-01,aluminium,Aluminium,NA,1591.55,7.37246366313094,0.00138954843178943,1.930844844288467e-6,16.238
1996-03-01,aluminium,Aluminium,NA,1612.48,7.385528645492233,0.01306498236129296,1.706937641008964e-4,19.081904761904763
1996-04-01,aluminium,Aluminium,NA,1587.23,7.36974563756166,-0.0157830079305731,2.4910333933653346e-4,17.512857142857143
1996-05-01,aluminium,Aluminium,NA,1589.26,7.371023778072953,0.0012781405112925,1.6336431666070651e-6,16.96681818181818
1996-06-01,aluminium,Aluminium,NA,1482.48,7.3014716400557536,-0.06955213801719941,0.00483749990276355,17.6755
1996-07-01,aluminium,Aluminium,NA,1458.7,7.285300907092168,-0.01617073296358579,2.614926045796002e-4,19.341818181818184
1996-08-01,aluminium,Aluminium,NA,1463.36,7.28849044046969,0.00318953337752276,1.0173123166331793e-5,16.478181818181817
1996-09-01,aluminium,Aluminium,NA,1407.38,7.249485098830369,-0.0390053416393216,0.00152141667640019,17.2785
1996-10-01,aluminium,Aluminium,NA,1336.34,7.197689812737209,-0.0517952860931597,0.00268275166147226,17.401304347826088
1996-11-01,aluminium,Aluminium,NA,1449.52,7.278987746127852,0.08129793339064309,0.00660935397358944,17.1635
1996-12-01,aluminium,Aluminium,NA,1500.29,7.313413701737154,0.03442595560930234,0.00118514641961365,20.118
1997-01-01,aluminium,Aluminium,NA,1575.61,7.362397777865135,0.04898407612798077,0.00239943971411181,21.031363636363636
1997-02-01,aluminium,Aluminium,NA,1580.01,7.365186455114908,0.00278867724977269,7.776720803399828e-6,21.647894736842105
1997-03-01,aluminium,Aluminium,NA,1631.57,7.397298020414839,0.03211156529993089,0.00103115262601172,22.3035
1997-04-01,aluminium,Aluminium,NA,1561.44,7.353363751393151,-0.04393426902168752,0.00193021999447001,21.507727272727273
1997-05-01,aluminium,Aluminium,NA,1625.25,7.393416929084578,0.04005317769142712,0.00160425704318103,21.927619047619046
1997-06-01,aluminium,Aluminium,NA,1567.55,7.357269169924982,-0.0361477591595957,0.00130666049226013,22.743333333333332
1997-07-01,aluminium,Aluminium,NA,1591.99,7.372740084977565,0.01547091505258249,2.393492125642237e-4,23.24772727272727
1997-08-01,aluminium,Aluminium,NA,1710.58,7.444587773274287,0.07184768829672125,0.00516209031358281,25.153809523809525
1997-09-01,aluminium,Aluminium,NA,1610.6,7.384362059361444,-0.06022571391284179,0.00362713661631146,25.59285714285714
1997-10-01,aluminium,Aluminium,NA,1607.86,7.382659381271946,-0.00170267808949868,2.8991126764588764e-6,25.615652173913045
1997-11-01,aluminium,Aluminium,NA,1598.99,7.377127458905705,-0.00553192236624022,3.060216506610883e-5,31.545263157894738
1997-12-01,aluminium,Aluminium,NA,1530.51,7.333356292176601,-0.04377116672910407,0.00191591503682702,26.473181818181818
1998-01-01,aluminium,Aluminium,NA,1485.79,7.303701896314117,-0.02965439586248435,8.793831939689292e-4,24.4275
1998-02-01,aluminium,Aluminium,NA,1465.56,7.289992700970997,-0.01370919534311974,1.8794203695581595e-4,20.386315789473684
1998-03-01,aluminium,Aluminium,NA,1437.7,7.270799893428547,-0.01919280754245063,3.6836386136154976e-4,20.543181818181814
1998-04-01,aluminium,Aluminium,NA,1418.16,7.257115535705529,-0.01368435772301793,1.8726164629152063e-4,22.53809523809524
1998-05-01,aluminium,Aluminium,NA,1364.72,7.218704558372264,-0.03841097733326478,0.00147540317969658,21.4485
1998-06-01,aluminium,Aluminium,NA,1307.24,7.175673323392777,-0.04303123497948664,0.00185168718385979,21.996363636363636
1998-07-01,aluminium,Aluminium,NA,1309.21,7.177179180850222,0.00150585745744458,2.2676066821414727e-6,20.25181818181818
1998-08-01,aluminium,Aluminium,NA,1310.9,7.178469203203764,0.0012900223535416,1.6641576726370326e-6,31.48857142857143
1998-09-01,aluminium,Aluminium,NA,1342.27,7.202117489545553,0.02364828634178937,5.592414469032617e-4,39.247142857142855
1998-10-01,aluminium,Aluminium,NA,1304.06,7.173237753698005,-0.02887973584754822,8.340391426241619e-4,37.45409090909091
1998-11-01,aluminium,Aluminium,NA,1294.96,7.166235085625705,-0.0070026680722998,4.903736013080703e-5,25.038
1998-12-01,aluminium,Aluminium,NA,1249.06,7.130146547402513,-0.0360885382231913,0.00130238259108673,25.47681818181818
1999-01-01,aluminium,Aluminium,NA,1218.46,7.10534304527982,-0.02480350212269331,6.152137175504518e-4,28.616842105263157
1999-02-01,aluminium,Aluminium,NA,1186.85,7.079058017626961,-0.02628502765285953,6.909026787115905e-4,29.93842105263158
1999-03-01,aluminium,Aluminium,NA,1181.59,7.074616268080478,-0.00444174954648326,1.972913903368429e-5,26.475652173913044
1999-04-01,aluminium,Aluminium,NA,1278.2,7.153208117216181,0.0785918491357038,0.00617667875056922,24.693809523809524
1999-05-01,aluminium,Aluminium,NA,1323.46,7.188004798316593,0.03479668110041167,0.00121080901560374,27.3765
1999-06-01,aluminium,Aluminium,NA,1315.31,7.181827658274083,-0.00617714004250941,3.815705910477322e-5,24.123636363636365
1999-07-01,aluminium,Aluminium,NA,1403.76,7.24690962980288,0.06508197152879631,0.00423566301807505,21.486666666666668
1999-08-01,aluminium,Aluminium,NA,1431.32,7.266352374403521,0.0194427446006411,3.7802031760575866e-4,24.90909090909091
1999-09-01,aluminium,Aluminium,NA,1492.48,7.308194444841964,0.04184207043844238,0.00175075885857557,25.58
1999-10-01,aluminium,Aluminium,NA,1474.41,7.29601318875258,-0.01218125608938293,1.4838299991512874e-4,25.37
1999-11-01,aluminium,Aluminium,NA,1472.76,7.294893470397417,-0.0011197183551633,1.2537691948896076e-6,22.22952380952381
1999-12-01,aluminium,Aluminium,NA,1554.48,7.348896363542771,0.05400289314535412,0.00291631246806853,23.222272727272728
2000-01-01,aluminium,Aluminium,NA,1680.28,7.426715725176625,0.07781936163385414,0.00605585304510057,24.9385
2000-02-01,aluminium,Aluminium,NA,1670.27,7.420740568989247,-0.00597515618737854,3.5702491463568055e-5,25.456
2000-03-01,aluminium,Aluminium,NA,1577.05,7.363311292230871,-0.05742927675837564,0.0032981218289901,24.810434782608695
2000-04-01,aluminium,Aluminium,NA,1457.14,7.284230889430813,-0.0790804028000581,0.00625371010701943,29.833157894736843
2000-05-01,aluminium,Aluminium,NA,1466.79,7.290831618611891,0.00660072918107836,4.35696257219395e-5,29.42909090909091
2000-06-01,aluminium,Aluminium,NA,1506.31,7.3174182304705075,0.02658661185861622,7.068479301207126e-4,24.31772727272727
2000-07-01,aluminium,Aluminium,NA,1563.5,7.354682176897896,0.03726394642738825,0.00138860170334326,22.66
2000-08-01,aluminium,Aluminium,NA,1527.63,7.331472793807387,-0.02320938309050954,5.386754634420305e-4,20.484347826086957
2000-09-01,aluminium,Aluminium,NA,1601.21,7.37851487241493,0.04704207860754316,0.00221295715971827,22.3365
2000-10-01,aluminium,Aluminium,NA,1500.24,7.313380374291667,-0.06513449812326311,0.00424250284576936,28.21409090909091
2000-11-01,aluminium,Aluminium,NA,1473.86,7.295640088591211,-0.01774028570045548,3.147177367337854e-4,29.21190476190476
2000-12-01,aluminium,Aluminium,NA,1565.41,7.355903049493939,0.06026296090272801,0.00363162445676372,30.1045
2001-01-01,aluminium,Aluminium,NA,1615.65,7.387492631464889,0.03158958197094972,9.979016890993516e-4,27.83
2001-02-01,aluminium,Aluminium,NA,1604.36,7.38048020214656,-0.00701242931832868,4.917416494455572e-5,26.159473684210525
2001-03-01,aluminium,Aluminium,NA,1509.17,7.319315109811481,-0.06116509233507909,0.00374116852035875,32.42318181818182
2001-04-01,aluminium,Aluminium,NA,1496.91,7.311158262371853,-0.00815684743962786,6.653416015336363e-5,32.245
2001-05-01,aluminium,Aluminium,NA,1538.77,7.338738674977153,0.02758041260529926,7.606791594785506e-4,26.095
2001-06-01,aluminium,Aluminium,NA,1466.13,7.290381555186268,-0.0483571197908851,0.00233841103447001,23.30047619047619
2001-07-01,aluminium,Aluminium,NA,1416.39,7.2558666600603265,-0.034514895125941,0.0011912779855547,24.85904761904762
2001-08-01,aluminium,Aluminium,NA,1377.08,7.2277205943540705,-0.02814606570625595,7.922010147408773e-4,24.260434782608694
2001-09-01,aluminium,Aluminium,NA,1344.56,7.203822100968311,-0.02389849338575944,5.711379861091878e-4,38.55133333333333
2001-10-01,aluminium,Aluminium,NA,1282.5,7.1565665770449245,-0.04725552392338642,0.00223308454127374,34.44695652173913
2001-11-01,aluminium,Aluminium,NA,1327.46,7.191022620835379,0.03445604379045475,0.00118721895368973,28.25428571428571
2001-12-01,aluminium,Aluminium,NA,1344.63,7.2038741612541335,0.01285154041875465,1.651620911348845e-4,24.5395
2002-01-01,aluminium,Aluminium,NA,1368.59,7.221536291754892,0.01766213050075769,3.1195085382579524e-4,23.615238095238094
2002-02-01,aluminium,Aluminium,NA,1369.34,7.22208415091766,5.478591627683708e-4,3.001496622292602e-7,24.66842105263158
2002-03-01,aluminium,Aluminium,NA,1405,7.247792581767846,0.02570843085018599,6.609234167787946e-4,21.014
2002-04-01,aluminium,Aluminium,NA,1369.99,7.222558719525458,-0.02523386224238836,6.36747803667833e-4,21.814545454545453
2002-05-01,aluminium,Aluminium,NA,1343.3,7.2028845520689675,-0.0196741674564903,3.870728651060222e-4,22.63
2002-06-01,aluminium,Aluminium,NA,1353.97,7.210796296653643,0.00791174458467557,6.259570237314335e-5,28.599
2002-07-01,aluminium,Aluminium,NA,1338.09,7.198998503000005,-0.01179779365363843,1.3918793509383123e-4,38.49727272727273
2002-08-01,aluminium,Aluminium,NA,1291.6,7.16363703888412,-0.03536146411588462,0.00125043314441899,37.25272727272727
2002-09-01,aluminium,Aluminium,NA,1301.25,7.171080619929179,0.00744358104505863,5.540689877435615e-5,41.656
2002-10-01,aluminium,Aluminium,NA,1310.58,7.178225066302784,0.0071444463736057,5.1043113985327706e-5,41.39739130434783
2002-11-01,aluminium,Aluminium,NA,1372.2,7.22417057025679,0.04594550395400605,0.00211098933358758,32.005
2002-12-01,aluminium,Aluminium,NA,1375.07,7.2262599178957565,0.00208934763896636,4.365373556454337e-6,31.830952380952382
2003-01-01,aluminium,Aluminium,NA,1378.284,7.228594526129785,0.00233460823402856,5.4503956063939846e-6,30.66857142857143
2003-02-01,aluminium,Aluminium,NA,1422.16,7.25993212161443,0.03133759548464466,9.820448907592214e-4,36.54052631578948
2003-03-01,aluminium,Aluminium,NA,1389.274,7.236536587519178,-0.0233955340952515,5.473510156020756e-4,35.194761904761904
2003-04-01,aluminium,Aluminium,NA,1332.013,7.194446610812468,-0.0420899767067105,0.00177156613917143,27.14238095238095
2003-05-01,aluminium,Aluminium,NA,1398.488,7.243146931983105,0.04870032117063763,0.00237172128212325,22.548571428571428
2003-06-01,aluminium,Aluminium,NA,1409.845,7.251235048251556,0.0080881162684502,6.541762477196889e-5,22.34904761904762
2003-07-01,aluminium,Aluminium,NA,1436.087,7.269677332731192,0.0184422844796364,3.4011785682783787e-4,21.206818181818186
2003-08-01,aluminium,Aluminium,NA,1456.313,7.283663178180821,0.01398584544962881,1.9560387294090308e-4,20.829047619047618
2003-09-01,aluminium,Aluminium,NA,1415.568,7.255286142960084,-0.02837703522073737,8.052561279189696e-4,20.682380952380953
2003-10-01,aluminium,Aluminium,NA,1474.25,7.295904664880614,0.0406185219205299,0.00164986432300856,19.184347826086956
2003-11-01,aluminium,Aluminium,NA,1508.338,7.318763661383783,0.02285899650316899,5.225337211318922e-4,17.838947368421053
2003-12-01,aluminium,Aluminium,NA,1554.905,7.3491697294994784,0.03040606811569501,9.24528978256285e-4,16.375454545454545
2004-01-01,aluminium,Aluminium,NA,1606.488,7.381805708873487,0.03263597937400912,0.00106510714970074,15.834
2004-02-01,aluminium,Aluminium,NA,1685.625,7.429891693893994,0.04808598502050763,0.00231226195539248,15.924736842105265
2004-03-01,aluminium,Aluminium,NA,1655.989,7.412153692411066,-0.01773800148292829,3.1463669660836623e-4,17.73304347826087
2004-04-01,aluminium,Aluminium,NA,1729.738,7.455725230936155,0.04357153852508818,0.00189847896944324,15.788095238095238
2004-05-01,aluminium,Aluminium,NA,1623.224,7.392169574010973,-0.06355565692518123,0.00403932152719133,18.076
2004-06-01,aluminium,Aluminium,NA,1677.716,7.425188623596827,0.03301904958585333,0.00109025763555304,15.045238095238096
2004-07-01,aluminium,Aluminium,NA,1709.273,7.443823412897607,0.01863478930078024,3.4725537228447395e-4,15.668571428571427
2004-08-01,aluminium,Aluminium,NA,1692.19,7.433778827005973,-0.01004458589163326,1.0089370573439792e-4,16.592727272727274
2004-09-01,aluminium,Aluminium,NA,1723.602,7.452171566103043,0.01839273909706933,3.3829285149286273e-4,13.880476190476193
2004-10-01,aluminium,Aluminium,NA,1819.57,7.506355488419904,0.05418392231686111,0.00293589743763963,15.184761904761904
2004-11-01,aluminium,Aluminium,NA,1813.898,7.5032333997667005,-0.00312208865320303,9.747437558459145e-6,14.05
2004-12-01,aluminium,Aluminium,NA,1849.179,7.522497035787421,0.01926363602071932,3.71087672738755e-4,13.014090909090909
2005-01-01,aluminium,Aluminium,NA,1834.425,7.514486359885193,-0.00801067590222634,6.41709284105098e-5,13.512
2005-02-01,aluminium,Aluminium,NA,1882.85,7.540541865367282,0.02605550548208797,6.788893659271166e-4,11.562631578947368
2005-03-01,aluminium,Aluminium,NA,1979.85,7.590776363243073,0.05023449787579124,0.00252350477683287,12.880454545454546
2005-04-01,aluminium,Aluminium,NA,1894.286,7.546597265514092,-0.0441790977289818,0.00195179267614692,14.057142857142855
2005-05-01,aluminium,Aluminium,NA,1743.7,7.463764571323448,-0.08283269419064335,0.00686125522688064,13.17904761904762
2005-06-01,aluminium,Aluminium,NA,1731.295,7.456624962377625,-0.00713960894582248,5.097401589926843e-5,11.241818181818182
2005-07-01,aluminium,Aluminium,NA,1778.786,7.483686388131092,0.02706142575346633,7.323207638103709e-4,10.489
2005-08-01,aluminium,Aluminium,NA,1867.841,7.532538497393046,0.04885210926195355,0.00238652857934184,11.985217391304348
2005-09-01,aluminium,Aluminium,NA,1839.909,7.517471392858278,-0.01506710453476725,2.270176390616038e-4,11.959047619047618
2005-10-01,aluminium,Aluminium,NA,1928.714,7.564608738564747,0.0471373457064687,0.00222192936025114,14.582380952380952
2005-11-01,aluminium,Aluminium,NA,2050.591,7.62588332326703,0.06127458470228351,0.00375457473043731,11.606190476190475
2005-12-01,aluminium,Aluminium,NA,2247.45,7.717551519157263,0.0916681958902324,0.00840305813777002,10.923809523809524
2006-01-01,aluminium,Aluminium,NA,2377.857,7.773954940875709,0.05640342171844596,0.00318134598154886,11.7115
2006-02-01,aluminium,Aluminium,NA,2455.325,7.806014414358836,0.0320594734831274,0.00102780984001534,11.867368421052632
2006-03-01,aluminium,Aluminium,NA,2429.13,7.795288447537095,-0.01072596682174129,1.1504636426109498e-4,11.19086956521739
2006-04-01,aluminium,Aluminium,NA,2621.111,7.871353552674657,0.07606510513756207,0.00578590021958837,11.163684210526316
2006-05-01,aluminium,Aluminium,NA,2861.476,7.959092854604479,0.08773930192982177,0.00769818510313242,13.488181818181818
2006-06-01,aluminium,Aluminium,NA,2477.341,7.814941086546288,-0.1441517680581913,0.02077973223430258,15.891363636363636
2006-07-01,aluminium,Aluminium,NA,2512.714,7.829118722869574,0.01417763632328691,2.010053717153846e-4,14.522
2006-08-01,aluminium,Aluminium,NA,2459.932,7.807888986267931,-0.02122973660164335,4.507017161751553e-4,12.560434782608697
2006-09-01,aluminium,Aluminium,NA,2472.881,7.813139146670945,0.00525016040301487,2.756418425738526e-5,11.397
2006-10-01,aluminium,Aluminium,NA,2654.591,7.884045872845061,0.07090672617411459,0.00502776381673086,10.808636363636364
2006-11-01,aluminium,Aluminium,NA,2702.795,7.902041701742906,0.01799582889784574,3.2384985772053996e-4,10.484285714285717
2006-12-01,aluminium,Aluminium,NA,2813.632,7.942231454424639,0.04018975268173308,0.00161521622061887,10.499
2007-01-01,aluminium,Aluminium,NA,2809.341,7.940705215250822,-0.00152623917381668,2.329406015692643e-6,10.627
2007-02-01,aluminium,Aluminium,NA,2832.2,7.948809073788959,0.00810385853813587,6.567252320611772e-5,10.920526315789472
2007-03-01,aluminium,Aluminium,NA,2761.727,7.923611487664841,-0.02519758612411734,6.349183464823107e-4,14.921363636363637
2007-04-01,aluminium,Aluminium,NA,2814.789,7.942642582169453,0.01903109450461218,3.621825580434801e-4,12.246
2007-05-01,aluminium,Aluminium,NA,2792.75,7.934782052450958,-0.00786052971849541,6.178792745534964e-5,12.965
2007-06-01,aluminium,Aluminium,NA,2676.93,7.892425894504581,-0.04235615794637656,0.00179404411597839,14.881904761904762
2007-07-01,aluminium,Aluminium,NA,2732.44,7.912950261895617,0.02052436739103574,4.2124965680221153e-4,17.247619047619047
2007-08-01,aluminium,Aluminium,NA,2515.773,7.830335391174513,-0.08261487072110381,0.00682521686426469,25.12
2007-09-01,aluminium,Aluminium,NA,2391.25,7.7795715207544625,-0.05076387042005052,0.00257697054002368,22.182105263157897
2007-10-01,aluminium,Aluminium,NA,2442.37,7.800724158344904,0.02115263759044125,4.474340770325485e-4,18.859565217391303
2007-11-01,aluminium,Aluminium,NA,2506.886,7.826796624447874,0.02607246610297019,6.797734886905296e-4,26.65714285714286
2007-12-01,aluminium,Aluminium,NA,2381.694,7.775567278187036,-0.05122934626083833,0.00262444591831287,23.0965
2008-01-01,aluminium,Aluminium,NA,2445.523,7.802014284964831,0.02644700677779534,6.994441675047527e-4,27.98952380952381
2008-02-01,aluminium,Aluminium,NA,2776.929,7.92910091982115,0.12708663485631855,0.01615101275910324,27.1565
2008-03-01,aluminium,Aluminium,NA,3005.289,8.008129015389903,0.07902809556875266,0.0062454398892239,29.009
2008-04-01,aluminium,Aluminium,NA,2959.273,7.992698909043387,-0.01543010634651528,2.3808818186477125e-4,22.526818181818182
2008-05-01,aluminium,Aluminium,NA,2902.9,7.973465516307649,-0.01923339273573813,3.6992339612714446e-4,18.61
2008-06-01,aluminium,Aluminium,NA,2957.857,7.99222029862684,0.0187547823191916,3.51741859840262e-4,23.19142857142857
2008-07-01,aluminium,Aluminium,NA,3071.239,8.029836342225392,0.03761604359855275,0.00141496673600822,25.66227272727273
2008-08-01,aluminium,Aluminium,NA,2764.375,7.924569848622591,-0.10526649360280216,0.01108103467542878,22.25952380952381
2008-09-01,aluminium,Aluminium,NA,2525.818,7.834320249641661,-0.09024959898092988,0.00814499011621865,33.21142857142857
2008-10-01,aluminium,Aluminium,NA,2121.413,7.659837655081254,-0.17448259456040743,0.03044417580453152,65.44652173913043
2008-11-01,aluminium,Aluminium,NA,1852.425,7.524250870520709,-0.13558678456054482,0.01838377614746759,65.42684210526316
2008-12-01,aluminium,Aluminium,NA,1490.429,7.306819276961738,-0.21743159355897135,0.04727649787759371,55.07545454545455
